,fire_year,report_date,county,latitude,longitude,total_acres,general_cause
1051,1980,1980-07-10,Klamath,42.63705,-120.97375833333334,0.1,Debris Burning
1052,1980,1980-07-11,Klamath,42.13445,-121.72235555555555,0.1,Smoking
1053,1980,1980-07-11,Douglas,43.587025,-122.28218888888887,12.0,Debris Burning
1054,1980,1980-07-11,Douglas,43.45395833333334,-122.643575,2.0,Equipment Use
1055,1980,1980-07-11,Jackson,42.294275,-121.01604444444445,0.1,Recreationist
1056,1980,1980-07-11,Union,45.68238055555555,-116.16063611111113,0.1,Lightning
1057,1980,1980-07-11,Josephine,42.41175277777778,-122.68236111111112,0.1,Equipment Use
1058,1980,1980-07-11,Clatsop,46.17755,-122.52378888888887,3.0,Debris Burning
1059,1980,1980-07-11,Josephine,42.13286944444445,-122.348175,0.1,Smoking
1060,1980,1980-07-11,Josephine,42.13269444444445,-122.3288222222222,0.7,Equipment Use
1061,1980,1980-07-12,Clatsop,45.97273888888889,-122.07019722222222,0.1,Smoking
1062,1980,1980-07-13,Klamath,42.147866666666665,-121.978,0.1,Recreationist
1063,1980,1980-07-13,Jackson,42.41088333333333,-121.23255833333332,3.0,Arson
1064,1980,1980-07-13,Jackson,42.426247222222216,-122.80025277777777,0.1,Railroad
1065,1980,1980-07-13,Jackson,42.54196944444444,-121.44840555555555,0.1,Equipment Use
1066,1980,1980-07-13,Tillamook,45.36832777777778,-122.04329444444444,0.1,Recreationist
1067,1980,1980-07-13,Jackson,42.425405555555564,-121.38933055555556,4.0,Equipment Use
1068,1980,1980-07-14,Deschutes,43.69604444444444,-120.42557777777779,0.1,Juveniles
1069,1980,1980-07-14,Deschutes,43.739911111111105,-120.46334166666666,0.1,Juveniles
1070,1980,1980-07-14,Josephine,42.63005,-122.62317777777778,0.1,Equipment Use
1071,1980,1980-07-14,Douglas,43.395936111111105,-122.64338611111113,0.1,Equipment Use
1072,1980,1980-07-14,Coos,43.273061111111105,-123.77078611111112,24.0,Debris Burning
1073,1980,1980-07-15,Klamath,42.148222222222216,-120.0561,0.1,Arson
1074,1980,1980-07-15,Deschutes,43.754288888888894,-120.5425972222222,0.1,Railroad
1075,1980,1980-07-15,Wasco,45.65698055555556,-120.65416111111112,0.1,Smoking
1076,1980,1980-07-15,Lane,43.74568333333333,-121.559175,0.1,Recreationist
1077,1980,1980-07-15,Lincoln,44.55630277777777,-122.06993055555556,0.1,Debris Burning
1078,1980,1980-07-15,Klamath,42.148222222222216,-120.0561,0.1,Arson
1079,1980,1980-07-15,Hood River,45.58522222222222,-120.50561111111112,0.1,Recreationist
1080,1980,1980-07-15,Clatsop,45.97273888888889,-122.07019722222222,0.1,Smoking
1081,1980,1980-07-15,Polk,44.76018333333333,-122.46833055555555,0.1,Equipment Use
1082,1980,1980-07-15,Josephine,42.49858611111111,-122.64314444444445,0.1,Smoking
1083,1980,1980-07-16,Josephine,42.46954166666667,-122.50578333333333,0.1,Smoking
1084,1980,1980-07-16,Josephine,42.44078888888889,-122.740725,2.0,Debris Burning
1085,1980,1980-07-16,Klamath,42.740908333333344,-120.11190555555555,0.1,Recreationist
1086,1980,1980-07-16,Klamath,42.11911388888889,-120.05630555555555,0.1,Juveniles
1087,1980,1980-07-16,Klamath,42.163075,-121.86003611111109,0.1,Equipment Use
1088,1980,1980-07-16,Washington,45.64372777777778,-122.649275,0.1,Recreationist
1089,1980,1980-07-17,Washington,45.49889166666666,-122.75202777777778,0.1,Smoking
1090,1980,1980-07-17,Klamath,43.230036111111104,-120.72059722222221,0.1,Debris Burning
1091,1980,1980-07-17,Clackamas,45.30972777777777,-121.67776111111112,0.1,Juveniles
1092,1980,1980-07-17,Clatsop,46.17697777777778,-122.2149,0.1,Debris Burning
1093,1980,1980-07-17,Jackson,42.55645833333333,-122.916625,20.0,Equipment Use
1094,1980,1980-07-17,Clatsop,45.790597222222225,-122.04297222222222,0.1,Recreationist
1095,1980,1980-07-18,Douglas,42.86188888888889,-122.46413611111113,130.0,Equipment Use
1096,1980,1980-07-19,Josephine,42.27911666666667,-122.38778055555555,0.1,Equipment Use
1097,1980,1980-07-19,Wasco,45.38161944444445,-120.67178888888891,0.1,Recreationist
1098,1980,1980-07-19,Josephine,42.205983333333336,-122.34843333333332,0.1,Equipment Use
1099,1980,1980-07-19,Douglas,43.49714166666666,-122.68329166666668,0.1,Equipment Use
1100,1980,1980-07-19,Josephine,42.264075,-122.36810833333334,0.1,Juveniles
1101,1980,1980-07-20,Coos,43.01663888888889,-122.06878333333331,0.1,Smoking
1102,1980,1980-07-20,Douglas,43.30893055555556,-122.58375555555556,0.1,Debris Burning
1103,1980,1980-07-20,Josephine,42.26436666666667,-122.44653611111113,0.1,Equipment Use
1104,1980,1980-07-20,Jackson,42.45475,-122.99627222222222,0.1,Smoking
1105,1980,1980-07-20,Deschutes,43.76877777777778,-120.52303333333332,0.1,Smoking
1106,1980,1980-07-20,Deschutes,44.13091944444446,-120.56585,0.1,Recreationist
1107,1980,1980-07-20,Jackson,42.38180833333333,-121.52607222222224,0.1,Smoking
1108,1980,1980-07-20,Hood River,45.64195,-120.32135277777779,0.1,Recreationist
1109,1980,1980-07-20,Coos,43.35951388888889,-123.94964166666666,0.1,Debris Burning
1110,1980,1980-07-21,Klamath,42.16325555555555,-121.76135555555555,0.1,Recreationist
1111,1980,1980-07-21,Linn,44.622347222222224,-121.52469444444445,0.1,Smoking
1112,1980,1980-07-21,Douglas,43.120205555555565,-122.80314166666666,0.1,Equipment Use
1113,1980,1980-07-21,Jackson,42.455208333333346,-122.95653888888887,10.0,Equipment Use
1114,1980,1980-07-21,Clatsop,46.08970833333333,-122.21361666666668,0.1,Equipment Use
1115,1980,1980-07-21,Linn,44.30841666666666,-121.34609166666668,0.1,Debris Burning
1116,1980,1980-07-22,Hood River,45.54194722222223,-120.31936111111109,10.0,Equipment Use
1117,1980,1980-07-22,Baker,44.781622222222225,-116.07806944444445,0.1,Lightning
1118,1980,1980-07-22,Wallowa,45.654447222222224,-116.34506944444445,0.7,Lightning
1119,1980,1980-07-22,Wallowa,45.59722222222222,-116.61357777777779,0.1,Lightning
1120,1980,1980-07-22,Deschutes,43.739911111111105,-120.46334166666666,0.1,Juveniles
1121,1980,1980-07-22,Lane,44.15023888888889,-122.15997222222221,0.1,Equipment Use
1122,1980,1980-07-22,Clackamas,45.092486111111114,-121.51241111111109,0.1,Debris Burning
1123,1980,1980-07-22,Yamhill,45.26713611111111,-122.71053888888888,0.1,Recreationist
1124,1980,1980-07-22,Coos,43.244544444444436,-123.73169166666666,15.0,Equipment Use
1125,1980,1980-07-22,Jackson,42.57049444444445,-121.35088888888887,0.7,Debris Burning
1126,1980,1980-07-23,Union,45.667725,-116.14029444444445,4.0,Railroad
1127,1980,1980-07-23,Jackson,42.19282222222222,-121.66372222222223,0.1,Equipment Use
1128,1980,1980-07-23,Clatsop,46.075272222222225,-122.15265833333332,0.1,Debris Burning
1129,1980,1980-07-23,Clatsop,45.97273888888889,-122.07019722222222,0.1,Smoking
1130,1980,1980-07-23,Wasco,45.52619722222222,-120.8008,22.0,Smoking
1131,1980,1980-07-23,Coos,43.488038888888894,-123.78874166666668,0.1,Debris Burning
1132,1980,1980-07-23,Umatilla,45.017875,-118.96728611111112,0.1,Smoking
1133,1980,1980-07-23,Lane,43.70250555555556,-121.20136666666669,0.1,Smoking
1134,1980,1980-07-23,Union,45.68218333333333,-116.1196527777778,18.0,Railroad
1135,1980,1980-07-24,Lincoln,44.65874166666666,-122.08289166666668,0.1,Juveniles
1136,1980,1980-07-24,Josephine,42.527591666666666,-122.58391388888887,0.1,Railroad
1137,1980,1980-07-24,Coos,43.344038888888896,-123.75163888888888,0.1,Debris Burning
1138,1980,1980-07-24,Polk,44.96233333333333,-122.30911111111112,2.0,Debris Burning
1139,1980,1980-07-24,Douglas,43.36673611111111,-122.54408055555555,1.0,Equipment Use
1140,1980,1980-07-25,Curry,42.37319444444445,-123.579825,0.1,Smoking
1141,1980,1980-07-25,Douglas,43.67139444444446,-122.3840277777778,10.0,Equipment Use
1142,1980,1980-07-25,Linn,44.41001944444446,-121.34738055555556,0.1,Juveniles
1143,1980,1980-07-25,Douglas,43.279802777777775,-122.64313888888891,0.7,Equipment Use
1144,1980,1980-07-25,Tillamook,45.13744166666667,-122.04421388888888,2.0,Debris Burning
1145,1980,1980-07-26,Klamath,42.78448333333333,-120.07264722222222,15.0,Equipment Use
1146,1980,1980-07-26,Coos,43.12469166666667,-123.57973333333332,0.7,Recreationist
1147,1980,1980-07-26,Columbia,45.85890277777778,-121.14338333333332,0.1,Debris Burning
1148,1980,1980-07-26,Coos,43.01791666666666,-122.14879444444445,0.1,Smoking
1149,1980,1980-07-27,Douglas,43.26525833333334,-122.6432,2.0,Arson
1150,1980,1980-07-27,Columbia,46.06198333333333,-122.91655,0.1,Debris Burning
1151,1980,1980-07-27,Douglas,42.94772777777777,-122.84059444444445,0.1,Equipment Use
1152,1980,1980-07-27,Josephine,42.31014444444444,-122.76006111111113,0.1,Arson
1153,1980,1980-07-27,Jackson,42.57089722222223,-121.153575,0.1,Recreationist
1154,1980,1980-07-27,Polk,44.890925,-122.61196111111109,0.1,Equipment Use
1155,1980,1980-07-27,Clatsop,45.80541944444444,-122.14656944444445,47.0,Debris Burning
1156,1980,1980-07-27,Lane,43.9899,-122.78111111111113,0.7,Equipment Use
1157,1980,1980-07-27,Douglas,43.77648888888889,-122.1634,1.0,Debris Burning
1158,1980,1980-07-27,Lane,44.049225,-123.90471111111113,0.1,Debris Burning
1159,1980,1980-07-27,Deschutes,43.66724166666666,-120.46456388888888,0.1,Equipment Use
1160,1980,1980-07-28,Klamath,42.47917777777778,-120.52336111111113,0.1,Lightning
1161,1980,1980-07-28,Douglas,43.68835,-123.90585277777778,0.1,Miscellaneous
1162,1980,1980-07-28,Coos,43.302075,-123.79043333333333,0.1,Juveniles
1163,1980,1980-07-28,Coos,42.96081666666666,-122.06785277777777,0.1,Miscellaneous
1164,1980,1980-07-28,Lake,42.273313888888886,-119.49748611111113,0.1,Lightning
1165,1980,1980-07-28,Lake,42.899066666666656,-120.91531666666668,0.1,Lightning
1166,1980,1980-07-28,Crook,44.25377777777778,-119.42328888888888,4.0,Lightning
1167,1980,1980-07-28,Lake,42.87002777777778,-120.9148777777778,0.1,Lightning
1168,1980,1980-07-28,Linn,44.264669444444436,-121.42690555555555,0.1,Smoking
1169,1980,1980-07-28,Klamath,43.50875,-120.55010555555555,0.1,Equipment Use
1170,1980,1980-07-28,Grant,44.61465277777778,-118.55968055555556,0.7,Lightning
1171,1980,1980-07-28,Grant,44.570436111111114,-118.56054166666668,0.1,Lightning
1172,1980,1980-07-28,Jackson,42.30997222222222,-122.77994166666666,52.0,Juveniles
1173,1980,1980-07-28,Lake,42.837880555555564,-119.07141666666666,0.1,Lightning
1174,1980,1980-07-28,Douglas,42.9913138888889,-122.66496111111113,0.1,Debris Burning
1175,1980,1980-07-28,Klamath,42.493775,-120.503625,0.1,Lightning
1176,1980,1980-07-28,Jackson,42.017088888888885,-121.66105833333334,0.1,Lightning
1177,1980,1980-07-28,Jackson,42.46902777777778,-121.17338055555555,1.0,Equipment Use
1178,1980,1980-07-28,Jackson,42.017088888888885,-121.66105833333334,0.1,Lightning
1179,1980,1980-07-28,Jackson,42.74446388888889,-121.29351111111109,0.1,Recreationist
1180,1980,1980-07-28,Jackson,42.14915833333333,-121.624725,0.1,Lightning
1181,1980,1980-07-28,Wallowa,45.59706388888889,-116.65553888888891,0.1,Lightning
1182,1980,1980-07-28,Jackson,42.22202777777778,-122.93683611111112,0.1,Juveniles
1183,1980,1980-07-28,Union,45.53645555555556,-117.97471111111109,0.1,Lightning
1184,1980,1980-07-28,Klamath,42.23558611111111,-120.29159722222221,2.0,Lightning
1185,1980,1980-07-28,Klamath,42.1919,-120.38944166666668,0.1,Lightning
1186,1980,1980-07-28,Lincoln,44.64451111111111,-122.04998888888888,0.1,Debris Burning
1187,1980,1980-07-29,Josephine,42.35383888888889,-122.58400833333332,0.1,Smoking
1188,1980,1980-07-29,Klamath,42.724652777777784,-120.85612777777777,5.0,Lightning
1189,1980,1980-07-29,Klamath,43.49347222222222,-120.10697777777777,0.1,Miscellaneous
1190,1980,1980-07-29,Deschutes,43.71083333333333,-120.56216388888888,0.1,Smoking
1191,1980,1980-07-29,Jackson,42.54197222222222,-122.79969444444444,0.7,Smoking
1192,1980,1980-07-29,Clatsop,45.97273888888889,-122.07019722222222,0.1,Smoking
1193,1980,1980-07-29,Douglas,42.992061111111106,-122.89066944444444,0.1,Smoking
1194,1980,1980-07-29,Jackson,42.74326666666667,-121.49102777777777,0.7,Recreationist
1195,1980,1980-07-29,Jackson,42.52668611111111,-121.53002777777779,0.7,Equipment Use
1196,1980,1980-07-29,Coos,43.1441388888889,-123.94666944444445,1.0,Debris Burning
1197,1980,1980-07-29,Lincoln,44.67293888888889,-122.1028,5.0,Debris Burning
1198,1980,1980-07-29,Klamath,42.148222222222216,-120.0561,0.1,Juveniles
1199,1980,1980-07-29,Jackson,42.42596944444443,-122.97613888888887,0.1,Equipment Use
1200,1980,1980-07-29,Douglas,43.51153888888889,-122.70325277777779,0.1,Smoking
1201,1980,1980-07-29,Douglas,43.3234388888889,-122.60371388888888,5.0,Equipment Use
1202,1980,1980-07-29,Klamath,42.82647222222223,-120.67956944444445,0.1,Lightning
1203,1980,1980-07-29,Klamath,42.31854722222223,-120.79638611111109,0.7,Lightning
1204,1980,1980-07-30,Lane,43.949261111111106,-123.88641111111113,0.1,Juveniles
1205,1980,1980-07-30,Douglas,43.12029166666667,-122.74471388888891,0.1,Lightning
1206,1980,1980-07-30,Douglas,43.3232388888889,-122.66380555555556,4.0,Lightning
1207,1980,1980-07-30,Columbia,46.106511111111104,-122.87599444444444,0.1,Recreationist
1208,1980,1980-07-30,Lake,42.96973333333334,-119.07055277777779,0.1,Lightning
1209,1980,1980-07-30,Jackson,42.36688888888889,-121.27158333333333,0.1,Lightning
1210,1980,1980-07-30,Jackson,42.17804444444445,-121.13529444444444,0.1,Lightning
1211,1980,1980-07-30,Jackson,42.20744166666667,-121.11459444444445,0.7,Lightning
1212,1980,1980-07-30,Jackson,42.20749166666667,-121.17420277777778,0.1,Lightning
1213,1980,1980-07-30,Jackson,42.13383888888889,-121.07521388888887,0.1,Lightning
1214,1980,1980-07-30,Wallowa,45.61183888888889,-116.63560555555556,0.1,Lightning
1215,1980,1980-07-30,Jackson,42.222008333333335,-121.07545833333332,0.1,Lightning
1216,1980,1980-07-30,Klamath,42.504680555555545,-119.04929166666666,0.1,Lightning
1217,1980,1980-07-30,Lake,42.346988888888895,-119.16811111111113,0.1,Lightning
1218,1980,1980-07-30,Klamath,42.148161111111115,-120.31134722222221,100.0,Lightning
1219,1980,1980-07-30,Jackson,42.19296111111111,-121.58483611111109,0.1,Lightning
1220,1980,1980-07-30,Douglas,42.904877777777784,-122.64234444444445,0.1,Lightning
1221,1980,1980-07-30,Douglas,42.818538888888895,-122.50344722222222,0.7,Lightning
1222,1980,1980-07-30,Douglas,42.818963888888895,-122.60265277777779,0.7,Lightning
1223,1980,1980-07-30,Douglas,42.89058333333333,-122.6223,0.1,Lightning
1224,1980,1980-07-30,Douglas,42.876202777777785,-122.56311111111113,0.1,Lightning
1225,1980,1980-07-30,Douglas,43.00623333333333,-122.56628888888888,0.1,Lightning
1226,1980,1980-07-30,Douglas,43.034011111111106,-122.68634166666666,0.1,Lightning
1227,1980,1980-07-30,Josephine,42.397269444444454,-122.68274722222223,0.1,Arson
1228,1980,1980-07-30,Josephine,42.673447222222215,-122.19038055555555,2.0,Lightning
1229,1980,1980-07-30,Josephine,42.397269444444454,-122.68274722222223,0.1,Juveniles
1230,1980,1980-07-30,Columbia,46.106511111111104,-122.87599444444444,0.1,Recreationist
1231,1980,1980-07-31,Lane,44.20664166666667,-121.48316111111113,60.0,Lightning
1232,1980,1980-07-31,Lane,44.19139722222222,-121.54265555555556,0.1,Lightning
1233,1980,1980-07-31,Wheeler,44.62998611111111,-118.23386944444445,0.1,Lightning
1234,1980,1980-07-31,Wallowa,45.56673333333334,-116.28282777777778,0.1,Lightning
1235,1980,1980-07-31,Wallowa,45.668805555555544,-116.32457222222222,0.1,Lightning
1236,1980,1980-07-31,Morrow,45.0169,-118.40360277777779,2.0,Lightning
1237,1980,1980-07-31,Wheeler,44.673997222222226,-118.23408611111113,0.1,Lightning
1238,1980,1980-07-31,Wheeler,44.70344166666667,-118.29495555555556,0.1,Lightning
1239,1980,1980-07-31,Baker,44.4378361111111,-117.69749166666666,0.1,Lightning
1240,1980,1980-07-31,Baker,44.79608611111111,-116.01687222222222,0.1,Arson
1241,1980,1980-07-31,Baker,44.883825,-116.62459444444444,0.1,Lightning
1242,1980,1980-07-31,Wallowa,45.47864166666667,-116.50929444444445,0.1,Lightning
1243,1980,1980-07-31,Umatilla,45.14891388888889,-117.25229444444444,2.0,Lightning
1244,1980,1980-07-31,Grant,44.684969444444434,-118.92672777777778,0.1,Lightning
1245,1980,1980-07-31,Grant,44.85925555555556,-118.74403333333332,0.1,Lightning
1246,1980,1980-07-31,Lane,43.91765,-122.7221277777778,0.1,Lightning
1247,1980,1980-07-31,Lane,43.801663888888896,-122.66211388888891,0.1,Lightning
1248,1980,1980-07-31,Grant,44.140211111111114,-118.37231666666668,0.1,Lightning
1249,1980,1980-07-31,Wallowa,45.64046666666667,-116.40511944444445,0.1,Lightning
1250,1980,1980-07-31,Umatilla,45.66723611111111,-117.51351666666666,10.0,Lightning
1251,1980,1980-07-31,Wallowa,45.66904444444446,-116.34536111111109,0.7,Lightning
1252,1980,1980-07-31,Josephine,42.03088888888889,-122.27033888888887,0.1,Smoking
1253,1980,1980-07-31,Douglas,42.94945277777777,-122.52309722222222,0.7,Lightning
1254,1980,1980-07-31,Douglas,43.10595555555556,-122.76436944444444,0.7,Lightning
1255,1980,1980-07-31,Douglas,42.89156388888889,-122.42508055555555,6.0,Lightning
1256,1980,1980-07-31,Douglas,42.89081944444445,-122.58253055555555,0.1,Lightning
1257,1980,1980-07-31,Douglas,42.74677777777778,-122.52257777777777,0.1,Lightning
1258,1980,1980-07-31,Douglas,42.99105833333334,-122.72449722222223,0.1,Lightning
1259,1980,1980-07-31,Josephine,42.57183888888889,-122.27030555555555,0.1,Lightning
1260,1980,1980-07-31,Douglas,43.00526388888889,-122.76275277777779,0.1,Lightning
1261,1980,1980-07-31,Josephine,42.629777777777775,-122.38713333333334,0.1,Lightning
1262,1980,1980-07-31,Josephine,42.42631944444445,-122.74098888888891,0.7,Equipment Use
1263,1980,1980-07-31,Josephine,42.64450555555555,-122.34771388888888,4.0,Lightning
1264,1980,1980-07-31,Douglas,42.83284166666667,-122.70227777777778,1.0,Lightning
1265,1980,1980-07-31,Douglas,42.80448055555555,-122.70195555555556,0.1,Lightning
1266,1980,1980-07-31,Douglas,42.83332777777778,-122.56308055555556,0.1,Lightning
1267,1980,1980-07-31,Douglas,42.992505555555546,-122.52462777777778,0.7,Lightning
1268,1980,1980-07-31,Josephine,42.68815833333333,-122.38746388888887,19.0,Lightning
1269,1980,1980-07-31,Douglas,42.990722222222225,-122.76242222222223,0.1,Lightning
1270,1980,1980-07-31,Douglas,42.83289444444445,-122.48373055555555,0.7,Lightning
1271,1980,1980-07-31,Douglas,43.07645833333334,-122.84004444444444,0.1,Lightning
1272,1980,1980-07-31,Douglas,43.13470833333334,-122.78386666666668,0.7,Lightning
1273,1980,1980-07-31,Douglas,43.48257777777778,-121.00090277777778,0.1,Lightning
1274,1980,1980-07-31,Douglas,43.19205555555556,-122.80336111111109,0.1,Lightning
1275,1980,1980-07-31,Douglas,43.23504722222222,-122.95982222222223,0.1,Lightning
1276,1980,1980-07-31,Douglas,43.264413888888896,-122.92101388888891,0.1,Lightning
1277,1980,1980-07-31,Curry,42.502669444444436,-123.69019444444444,0.1,Lightning
1278,1980,1980-07-31,Douglas,43.2932,-122.96082222222222,0.1,Lightning
1279,1980,1980-07-31,Douglas,43.33573611111111,-121.03975555555556,0.1,Lightning
1280,1980,1980-07-31,Douglas,43.36500833333334,-121.11684444444445,0.1,Lightning
1281,1980,1980-07-31,Douglas,43.42473055555556,-121.05766666666666,0.1,Lightning
1282,1980,1980-07-31,Douglas,42.99124166666667,-122.68592222222223,0.1,Smoking
1283,1980,1980-07-31,Douglas,43.00526388888889,-122.76275277777779,0.1,Lightning
1284,1980,1980-07-31,Douglas,43.757625,-122.76203333333332,1.0,Lightning
1285,1980,1980-07-31,Douglas,42.91900833333333,-122.74276388888887,0.1,Lightning
1286,1980,1980-07-31,Douglas,43.06305277777778,-122.80232777777779,0.1,Lightning
1287,1980,1980-07-31,Douglas,43.07697777777778,-122.74448333333332,0.1,Lightning
1288,1980,1980-07-31,Douglas,43.54245833333333,-121.03901944444445,0.1,Lightning
